2011-08-30,742000.0
2011-08-31,744000.0
2011-09-01,771000.0
2011-09-02,769000.0
2011-09-05,731000.0
2011-09-06,727000.0
2011-09-07,773000.0
2011-09-08,798000.0
2011-09-09,780000.0
2011-09-14,753000.0
2011-09-15,771000.0
2011-09-16,798000.0
2011-09-19,808000.0
2011-09-20,811000.0
2011-09-21,813000.0
2011-09-22,790000.0
2011-09-23,758000.0
2011-09-26,775000.0
2011-09-27,804000.0
2011-09-28,807000.0
2011-09-29,837000.0
2011-09-30,840000.0
2011-10-04,828000.0
2011-10-05,842000.0
2011-10-06,855000.0
2011-10-07,860000.0
2011-10-10,874000.0
2011-10-11,881000.0
2011-10-12,898000.0
2011-10-13,890000.0
2011-10-14,886000.0
2011-10-17,890000.0
2011-10-18,883000.0
2011-10-19,886000.0
2011-10-20,907000.0
2011-10-21,917000.0
2011-10-24,941000.0
2011-10-25,945000.0
2011-10-26,934000.0
2011-10-27,924000.0
2011-10-28,945000.0
2011-10-31,968000.0
2011-11-01,990000.0
2011-11-02,971000.0
2011-11-03,967000.0
2011-11-04,1005000.0
2011-11-07,993000.0
2011-11-08,970000.0
2011-11-09,985000.0
2011-11-10,935000.0
2011-11-11,983000.0
2011-11-14,996000.0
2011-11-15,996000.0
2011-11-16,975000.0
2011-11-17,980000.0
2011-11-18,963000.0
2011-11-21,950000.0
2011-11-22,963000.0
2011-11-23,935000.0
2011-11-24,943000.0
2011-11-25,947000.0
2011-11-28,978000.0
2011-11-29,1005000.0
2011-11-30,1004000.0
2011-12-01,1074000.0
2011-12-02,1050000.0
2011-12-05,1066000.0
2011-12-06,1044000.0
2011-12-07,1056000.0
2011-12-08,1064000.0
2011-12-09,1053000.0
2011-12-12,1084000.0
2011-12-13,1050000.0
2011-12-14,1040000.0
2011-12-15,1015000.0
2011-12-16,1045000.0
2011-12-19,1007000.0
2011-12-20,1012000.0
2011-12-21,1057000.0
2011-12-22,1052000.0
2011-12-23,1068000.0
2011-12-26,1066000.0
2011-12-27,1073000.0
2011-12-28,1061000.0
2011-12-29,1058000.0
2011-12-30,1058000.0
